index,language,difficulty,success,cleanliness_score,comment_ratio,long_line_ratio,avg_line_length,indent_entropy,identifier_style_mix,title
3611,swift,hard,0,78.57,0.1351,0.027,34.92,2.137,4,**Problem: Maximum Unique Path in a Grid**
3612,swift,hard,0,87.81,0.3333,0.0,34.52,1.776,4,**Problem: Sum of Squared Differences**
3613,swift,hard,1,70.04,0.2222,0.1111,35.17,2.155,4,**Problem: Plant Watering Decision**
3614,swift,medium,1,86.09,0.25,0.0,31.5,1.502,4,**Problem: Check for Even Character Count in a String**
3615,swift,easy,1,83.02,0.0,0.0,30.43,1.723,3,**Problem: Count Ways to Construct a String**
3616,swift,hard,1,72.96,0.25,0.1,37.6,1.788,4,**Problem: Check for Sequential Strings**
3617,swift,medium,1,85.92,0.2258,0.0,36.35,2.017,4,**Problem: Count Palindromic Substrings**
3618,swift,medium,0,84.52,0.2188,0.0,34.28,2.08,4,**Problem: Maximum Area of Island**
3619,swift,hard,0,89.39,0.4419,0.0,40.56,1.778,3,**Pandigital Products**
3620,swift,easy,0,80.49,0.1143,0.0,32.51,1.629,4,**Problem: Count Paths with Target Sum in a Binary Tree**
3621,swift,easy,0,90.21,0.3,0.0,35.17,1.619,4,**Programming Problem: Compare Skill Lists (Swift Version)**
3622,swift,hard,1,87.33,0.3056,0.0,34.53,1.87,4,**Problem: Next Permutation**
3623,swift,hard,0,88.03,0.303,0.0,36.03,1.885,4,Function 1: `sincFunction`
3624,swift,hard,1,86.31,0.2162,0.0,32.86,1.61,4,**Problem: Sentence Character Analysis**
3625,swift,hard,0,87.61,0.2407,0.0,33.87,1.538,4,Function Specifications:
3626,swift,hard,1,90.22,0.3226,0.0,37.32,1.386,3,**Problem: Calculate the Day of the Week in Swift**
3627,swift,hard,0,91.44,0.3846,0.0,31.62,1.296,4,**Problem: Reverse a String**
3628,swift,easy,0,80.65,0.1625,0.0,35.12,2.108,4,**Problem: Rectangle Assignment**
3629,swift,easy,0,91.76,0.3333,0.0,38.37,1.501,3,**Problem: Maximum Squared Sum Modulo**
3630,swift,medium,0,85.39,0.2162,0.0,34.81,2.107,4,**Problem: Shortest Palindrome Construction**
3631,swift,hard,0,81.96,0.1633,0.0,29.51,1.79,4,**Problem: Invert a Binary Tree**
3632,swift,easy,1,95.73,0.6364,0.0,50.27,0.946,4,**Problem: Almost Lucky Numbers**
3633,swift,hard,1,87.47,0.1818,0.0,23.36,1.471,3,**Problem: Implement a Stack Data Structure in Swift**
3634,swift,hard,1,78.81,0.125,0.0,32.1,2.187,4,**Problem: Find All Paths in a Directed Graph (Swift Version)**
3635,swift,hard,0,80.56,0.1207,0.0,48.52,2.087,4,**Problem: Identifying Solar Terms**
3636,swift,medium,0,86.3,0.2258,0.0,35.13,1.721,4,Requirements:
3637,swift,hard,0,83.41,0.3478,0.0435,35.43,1.76,4,**Problem: Check for Palindrome with Leading Zeros**
3638,swift,easy,1,83.05,0.2558,0.0,36.37,2.35,4,**Problem: Variable Substitution in Mathematical Expressions**
3639,swift,easy,0,92.26,0.3889,0.0,45.78,1.711,3,**Problem: Counting Coin Change Ways in Swift**
3640,swift,hard,0,90.82,0.3333,0.0,44.23,1.892,3,**Problem: Implement Three Stacks in a Single Array**
3641,swift,hard,1,83.75,0.3415,0.0244,41.83,1.759,3,**Problem: Find Minimum Steps in a Grid**
3642,swift,hard,0,87.11,0.1852,0.0,42.93,1.462,4,**Problem: Find the Second Minimum Value in a Binary Tree**
3643,swift,easy,1,89.23,0.3333,0.0,33.33,1.406,4,**Problem: Compare Reversed Numbers**
3644,swift,hard,0,85.97,0.2308,0.0,32.31,1.916,4,**Problem: Suffix Border Array**
3645,swift,medium,1,91.04,0.4167,0.0417,42.58,1.406,3,**Swift Function Execution Timer with Logging**
3646,swift,hard,0,79.49,0.2105,0.0263,32.97,2.09,4,**Problem: Find the Longest Monotonic Subsequence**
3647,swift,easy,0,86.49,0.3158,0.0,34.89,2.191,4,**Problem Description:**
3648,swift,easy,1,93.62,0.3636,0.0,37.14,1.118,4,**Problem: Generate a Bipartite Graph**
3649,swift,hard,1,84.05,0.2075,0.0189,39.75,2.197,3,**Problem: Element Processor**
3650,swift,medium,0,82.86,0.275,0.0,39.48,2.364,3,**Problem: Dijkstra's Shortest Path Algorithm in Swift**
3651,swift,hard,0,83.43,0.2105,0.0263,35.45,1.789,4,**Binary Tree Preorder Traversal (Swift Version)**
3652,swift,hard,1,87.89,0.1346,0.0,33.46,1.685,3,**Problem: Adjust Values Based on Type and Operation**
3653,swift,medium,1,87.82,0.2273,0.0,27.0,1.502,4,**Problem: Check if a Linked List is a Palindrome**
3654,swift,medium,0,82.05,0.1277,0.0,27.85,1.616,4,**Problem: Retrieve Movie Director Information (Swift Version)**
3655,swift,hard,0,85.62,0.2821,0.0256,38.82,1.546,4,**Swift Programming Problem: Text Alignment**
3656,swift,easy,1,89.62,0.4375,0.0,43.88,1.248,4,**Programming Problem: Process Status Data**
3657,swift,medium,0,78.22,0.1373,0.0,37.49,1.984,4,Function Specification:
3658,swift,medium,1,84.22,0.3333,0.0556,40.78,1.772,3,**Problem Description:**
3659,swift,hard,0,89.22,0.3056,0.0,34.31,1.883,3,**Problem: Finding Apple Piles**
3660,swift,easy,0,81.26,0.1212,0.0303,32.55,1.826,4,**Problem: Find Cities at a Given Distance**
3661,swift,easy,1,95.73,0.5455,0.0,55.45,0.946,4,**Knight's Move Validator in Swift**
3662,swift,easy,0,80.27,0.069,0.0,28.78,2.118,4,**Problem: Binary Tree Left and Right Views**
3663,swift,hard,1,100.37,0.6667,0.0,33.78,0.503,4,**Problem Description:**
3664,swift,hard,0,82.71,0.1071,0.0,28.96,1.864,4,**Problem: Minimum Coin Change**
3665,swift,easy,1,77.15,0.2667,0.0667,38.47,1.806,4,**Programming Problem: Word Conflict Checker (Swift Version)**
3666,swift,medium,1,81.43,0.1765,0.0,28.18,1.808,4,**Problem: Finding All Factors of a Number**
3667,swift,easy,0,83.4,0.3171,0.0488,34.32,1.809,4,**Problem: Counting Islands in a Grid**
3668,swift,hard,0,84.57,0.2593,0.0,31.7,1.964,4,**Problem: Minimum Changes to Match Strings**
3669,swift,medium,0,87.52,0.3333,0.0,34.6,2.119,4,**Problem: Calculating Dice Probabilities**
3670,swift,hard,0,79.44,0.1304,0.0,29.57,2.21,4,**Problem: Can a Binary Tree Be Constructed?**
3671,swift,easy,1,76.86,0.2857,0.0714,45.86,1.97,4,**Problem: Find the Shortest Subarray with Maximum Degree**
3672,swift,hard,0,74.73,0.1455,0.0727,47.98,1.841,3,**Swift Programming Problem: Ray Tracing Simulation**
3673,swift,medium,1,93.09,0.4865,0.0,39.97,1.639,3,**Swift Programming Problem: User Authentication System**
3674,swift,hard,1,84.81,0.2727,0.0,45.79,2.212,4,**Problem: Minimum Deletions to Balance a String**
3675,swift,hard,0,77.48,0.375,0.0625,31.88,1.953,4,**Problem: Find Indices of Two Numbers that Sum to Target**
3676,swift,hard,1,86.91,0.1719,0.0,35.45,1.783,4,Problem Description
3677,swift,easy,0,82.55,0.2432,0.027,35.81,1.744,4,**Problem: Bipartite Graph Check**
3678,swift,hard,0,80.06,0.2333,0.0333,34.2,1.751,4,**Problem: Minimum Depth of a Binary Tree**
3679,swift,hard,0,76.36,0.0735,0.0,39.75,2.572,4,**Problem: Movie Scene Sentiment Analysis**
3680,swift,medium,1,92.93,0.4231,0.0,43.5,1.75,3,**Problem Description:**
3681,swift,easy,1,91.73,0.2432,0.0,31.86,1.632,3,**List Operations Problem in Swift**
3682,swift,hard,0,80.42,0.1209,0.044,33.29,1.806,4,Input and Output Specifications:
3683,swift,medium,1,86.71,0.1429,0.0,31.57,1.968,3,Class and Method Names
3684,swift,hard,1,84.03,0.34,0.06,41.34,1.517,4,**Problem: Filter DataFrame Columns by Type in Swift**
3685,swift,hard,0,86.39,0.2353,0.0,28.59,1.739,4,**Problem: Counting Sequences with Odd Sum**
3686,swift,hard,0,86.84,0.2,0.0,36.6,1.791,4,**Problem Description:**
3687,swift,medium,0,80.11,0.5,0.125,50.38,1.272,4,**Problem: Check Interval Overlap**
3688,swift,easy,0,86.86,0.2727,0.0,38.05,1.736,4,**Problem: Construct Maximum Binary Tree**
3689,swift,easy,1,80.77,0.2174,0.0435,41.26,1.999,4,**Problem: Counting Unique Tile Sequences**
3690,swift,hard,1,73.86,0.0976,0.0,38.8,2.808,4,**Word Ladder Finder (Swift Version)**
3691,swift,medium,1,83.45,0.1633,0.0,31.82,2.118,4,**Unit Data Validation in Swift**
3692,swift,hard,1,85.05,0.2593,0.0,37.0,2.177,4,**Problem Title: Counting Unique Group Answers**
3693,swift,hard,1,83.0,0.439,0.0976,56.61,0.979,4,**Swift Programming Problem: Text Evaluation Metrics**
3694,swift,medium,1,83.1,0.0455,0.0,24.41,1.803,4,**Problem: Find Redundant Connection in a Graph**
3695,swift,hard,0,81.81,0.16,0.0,37.72,1.957,4,**Music Code Parser (Swift Version)**
3696,swift,easy,1,80.21,0.0417,0.0,29.79,2.1,4,**Problem: Minimum Weight Difference**
3697,swift,hard,1,88.79,0.3429,0.0,37.14,1.834,4,**Problem: Binary Path to Index Conversion**
3698,swift,medium,0,90.29,0.3947,0.0,38.66,1.662,3,**Number Sequence Game**
3699,swift,hard,0,83.94,0.1837,0.0204,41.92,1.707,4,Class Requirements:
3700,swift,medium,1,89.5,0.3333,0.0,38.4,1.429,4,**Programming Problem: Grade Assignment**
3701,swift,medium,1,89.78,0.3333,0.0,31.17,1.061,4,**Problem: Check if a Number is a Fibonacci Number**
3702,swift,hard,0,76.33,0.1111,0.0,31.19,2.013,4,**Prime Numbers and Their Sum**
3703,swift,medium,0,82.55,0.3023,0.0233,38.98,2.138,4,**Network Delay Time**
3704,swift,hard,0,83.57,0.1818,0.0,32.23,1.92,4,**Problem: Find the Largest Palindrome Product**
3705,swift,medium,1,88.67,0.3478,0.0,34.04,1.754,4,**Problem: Next Permutation**
3706,swift,hard,0,80.59,0.3214,0.1071,48.25,1.572,3,**Swift Programming Problem: Election Announcement Generator**
3707,swift,easy,1,77.01,0.1132,0.0189,38.74,2.21,3,Implement a simple decision tree classifier in Swift. The decision tree should have a binary structure with one root node and two child nodes (left and right). The classifier should predict binary outputs (0 or 1) based on input features.
3708,swift,hard,0,86.41,0.2449,0.0,35.69,1.952,4,**Problem: Maximize the Sum of Products**
3709,swift,easy,1,90.33,0.3636,0.0455,36.32,1.437,3,**String Chain Checker**
3710,swift,hard,0,95.44,0.4286,0.0,36.45,1.117,4,**Bootcamp Content Validator**
3711,swift,easy,1,81.41,0.1667,0.0,35.28,2.063,4,**Problem: Maximizing Stock Profit**
3712,swift,easy,0,81.65,0.2857,0.0,38.14,2.013,4,**Swift Programming Problem: Asterisk Pattern Generator**
3713,swift,hard,0,87.49,0.2917,0.0208,32.83,1.723,3,**Programming Problem: Student Data Processor (Swift Version)**
3714,swift,hard,1,81.26,0.0833,0.0,28.18,1.72,4,**Problem: Water Level Controller System in Swift**
3715,swift,hard,0,86.43,0.4444,0.0556,45.83,1.634,3,**Programming Problem: Safety Status Checker**
3716,swift,medium,0,73.87,0.1786,0.0714,37.54,2.16,4,**Problem Description:**
3717,swift,hard,0,86.79,0.1613,0.0,30.1,1.383,4,**Word Value Calculator**
3718,swift,easy,1,91.25,0.3182,0.0,35.95,1.639,4,**Problem Description:**
3719,typescript,hard,1,85.71,0.0667,0.0,27.25,1.874,3,TypeScript Image Processor Implementation
3720,swift,hard,1,83.13,0.25,0.0,38.0,1.959,4,**Problem: Balance Parentheses**
3721,typescript,easy,1,85.09,0.1739,0.0,36.07,1.713,3,"Write a TypeScript function `nextLexicographicalPermutation` that takes a string as input and returns the next lexicographical permutation of that string. If the input string is already the largest possible lexicographical permutation, return ""no answer""."
3722,swift,hard,0,74.96,0.1311,0.0328,45.79,1.943,4,**Swift Programming Problem: Mathematical Functions and Object Detection Metrics**
3723,typescript,hard,1,75.2,0.082,0.0,26.3,2.47,4,Write a TypeScript function `stateManager` to manage application state. The function needs to handle the following operations:
3724,typescript,hard,1,88.25,0.0909,0.0,31.75,1.696,3,"Write a TypeScript function `paginate` that implements array pagination. The function should take an array, current page number, and items per page as parameters, and return an object containing pagination information."
3725,typescript,hard,1,79.04,0.1,0.04,39.96,2.242,3,Implement a Promise-based file system operations library with the following functions:
3726,typescript,hard,1,76.52,0.0943,0.0189,37.06,2.525,3,Write a TypeScript function `balanceMessage` that implements message load balancing functionality. The function should distribute input messages to different output channels based on the specified algorithm.
3727,typescript,hard,1,79.19,0.0323,0.0,34.1,2.26,3,Implement a FenwickTree (Binary Indexed Tree) class in TypeScript that supports the following operations:
3728,typescript,hard,0,80.44,0.0,0.0,29.46,1.8,3,Implement a User Authentication and Note Management System in TypeScript
3729,typescript,hard,1,84.47,0.1039,0.026,33.06,1.663,3,TypeScript Programming Problem: Book Manager Implementation
3730,typescript,easy,1,88.93,0.1714,0.0,30.23,1.763,3,Write a TypeScript function `initializeExpressServer` that initializes an Express server. The function should accept an optional configuration object as a parameter and return an object containing the operation result.
3731,typescript,medium,1,83.0,0.1176,0.0,34.66,1.912,3,Write a TypeScript function named `demonstrateShadowing` that takes a string parameter and returns a specifically structured object. The function should demonstrate various aspects of variable scoping and object references.
3732,typescript,hard,0,75.2,0.0652,0.0217,43.87,2.537,3,"Implement a DotsAndBoxesGame class to simulate the auto-completion feature in the Dots and Boxes game. The game involves drawing lines between dots on a grid to form squares. When a player completes the fourth side of a square, they automatically claim that square."
3733,typescript,hard,0,85.49,0.0,0.0,24.37,1.714,3,Implement a TypeScript function called `createSendFlowState` that creates a state manager object for managing cryptocurrency transfer states. The state manager should provide the following methods:
3734,typescript,hard,0,81.47,0.1207,0.0517,46.52,1.699,3,Write a TypeScript class `LHCCalculator` that implements Hong Kong Mark Six lottery result analysis. The class should include the following methods:
3735,typescript,hard,1,76.55,0.0299,0.0,32.58,2.967,3,Implement a simple HTTP request library with GET and POST methods. The requirements are as follows:
3736,typescript,hard,0,84.83,0.2045,0.0,33.95,2.069,3,Write a TypeScript program to implement a type checking system. The system should include the following two functions:
3737,swift,hard,0,83.28,0.0,0.0104,29.3,1.927,3,**Swift Programming Problem: Magical Game Setup**
3738,typescript,hard,1,85.27,0.0656,0.0,29.39,1.919,3,"Implement an EventManager class in TypeScript that handles event registration and triggering, as well as simulating keyboard and button inputs. The class should have the following methods:"
3739,typescript,medium,0,81.44,0.0,0.0,26.76,2.27,3,Create a TypeScript module `authUtils` that implements the following three functions:
3740,typescript,hard,1,82.02,0.2292,0.0,35.06,2.156,3,Write a TypeScript function `isDegreeSequence` that determines whether a given array is a valid degree sequence of a graph. A degree sequence is a non-increasing sequence of vertex degrees in an undirected graph.
3741,typescript,hard,0,81.15,0.0952,0.0,29.95,1.719,3,"Write a TypeScript function to invert a binary tree. Given the root node of a binary tree `TreeNode`, your task is to create a function called `invertTree` that returns the root node of the inverted tree."
3742,typescript,hard,1,80.86,0.0,0.0,26.71,2.256,2,Implement a LambdaContext class to simulate the execution context of AWS Lambda. The class should provide the following methods:
3743,typescript,hard,1,77.2,0.08,0.04,32.04,1.991,3,Write a TypeScript function `generateNonDivisibleNumbers` that takes an integer `n` as input and returns an array of numbers from 1 to `n` excluding any numbers divisible by 21.
3744,typescript,hard,1,76.32,0.0439,0.0,25.18,2.533,4,Write a TypeScript function `createReducerManager` that returns an object with the following methods:
3745,typescript,hard,0,78.19,0.013,0.0,30.92,2.622,3,TypeScript Programming Problem: Cryptocurrency Information Display
3746,typescript,medium,1,77.49,0.0,0.0,35.27,2.232,3,Implement an object property handling utility with the following functions:
3747,typescript,hard,0,80.81,0.0,0.0,41.43,2.215,3,Implement a TypeScript class `QueryBuilder` that provides SQL query building functionality with the following methods:
3748,typescript,medium,1,83.07,0.0588,0.0,35.32,1.874,3,Write a TypeScript class `Key` to represent musical keys. The class should meet the following requirements:
3749,typescript,hard,0,77.13,0.0,0.0115,31.98,2.559,3,TypeScript Programming Problem: Create a Weekly Meal Plan
3750,typescript,hard,0,81.92,0.0909,0.0182,30.87,1.748,3,Write a TypeScript function `processObjectIds` that processes an array of object IDs and returns the processing result. The function must meet the following requirements:
3751,typescript,easy,1,83.14,0.2,0.0,34.29,1.585,3,Implement a stack data structure that supports retrieving the minimum value
3752,typescript,easy,0,93.16,0.2857,0.0,42.71,1.519,3,"Write a TypeScript function named `encodeText` that encrypts input text by shifting each character's Unicode code point by a given integer (encryption key). If the encrypted character falls outside the printable Unicode range, it can be displayed as any character."
3753,typescript,medium,1,85.31,0.1186,0.0,34.49,2.127,3,Write a TypeScript function `demonstrateScope` that takes a string parameter representing different scope types and returns an object containing variable information corresponding to that scope type.
3754,typescript,hard,0,88.15,0.1489,0.0,33.06,1.599,3,Implement a simple in-memory database class called SimulatedDB in TypeScript that supports the following operations:
3755,typescript,hard,1,77.45,0.0,0.0,25.65,2.07,3,Implement an authentication system class AuthSystem in TypeScript that supports the following features:
3756,typescript,hard,0,82.53,0.0597,0.0,31.25,2.079,3,Write a TypeScript function `configureExpressServer` that validates and configures parameters for an Express server. The function should accept a configuration object as a parameter and return an object containing the configuration result.
3757,typescript,hard,0,85.27,0.0645,0.0,34.87,1.695,3,Create a TypeScript class `TransportationSchedule` to simulate the operational status of a transportation schedule. The class needs to implement the following functionality:
3758,typescript,hard,1,82.04,0.1176,0.0196,35.16,1.806,3,Write a TypeScript function `isValidBishopMove` to determine if a bishop's move in chess is valid.
3759,typescript,hard,0,85.63,0.1667,0.0208,37.75,1.811,3,Write a TypeScript function `checkLanguageFamily` that determines whether a given programming language or technology belongs to the JavaScript family and returns classification information.
3760,typescript,hard,0,85.85,0.096,0.016,34.86,1.511,3,Implement a cryptocurrency wallet simulator class CryptoWalletSimulator in TypeScript that includes the following functionalities:
3761,typescript,easy,1,72.01,0.0,0.0,35.48,2.39,3,Write a TypeScript function `graphDFS` that performs a depth-first search (DFS) traversal on a given directed graph and returns the order of visited nodes during the traversal.
3762,typescript,medium,0,81.29,0.0417,0.0,30.99,2.093,3,Implement a user management system using TypeScript. Create a `UserSystem` class with the following functionality:
3763,typescript,hard,0,74.11,0.0494,0.0,35.64,2.491,4,Implement an association management system that can manage information about multiple associations and provide query functionality. The system needs to implement the following features:
