index,language,difficulty,success,control_flow_score,pattern_signal_count,dispatch_count,imperative_branch_count,title
3571,swift,hard,1,-1.6,0,0,4,**Problem: Upside Down Binary Tree**
3572,swift,medium,0,-1.6,0,0,4,**Swift Programming Problem: Substring Checker**
3573,swift,hard,0,-0.6,0,1,5,**Problem: Stone Game Outcome Prediction**
3574,swift,hard,0,0.0,0,0,0,Swift Function Wrapper Problem: Bold Text Wrapper
3575,swift,hard,0,-0.8,0,0,2,**Problem: Calculate Properties of Regular Polygons**
3576,swift,hard,0,-1.8,0,1,8,**Problem: Calculate Mutual Information Between Cell Events and Reference Variable**
3577,swift,hard,0,-12.0,0,0,30,**Maximum Bandwidth Path in a Graph (Swift Version)**
3578,swift,hard,0,-1.2,0,0,3,**Problem: Matrix and Vector Operations in Swift**
3579,swift,medium,1,-8.4,0,0,21,Input Format:
3580,swift,easy,0,-2.8,0,0,7,**Problem Description:**
3581,swift,hard,1,-1.0,0,1,6,**Problem: Validate ADC Readings**
3582,swift,hard,1,2.0,0,2,2,**No Carry Addition in Swift**
3583,swift,medium,1,-0.2,0,1,4,**Swift Programming Problem: TV Show Data Validation**
3584,swift,hard,0,-0.2,0,1,4,**Problem Description:**
3585,swift,hard,0,-3.4,0,1,12,**Swift Programming Problem: Image Morphological Operations**
3586,swift,hard,0,-4.0,0,0,10,Swift Programming Problem: N-Gram Frequency Analyzer
3587,swift,medium,1,-2.0,0,0,5,**Problem: Find Minimum in Rotated Sorted Array**
3588,swift,hard,1,-3.6,0,0,9,**Swift Programming Problem: Stall Positions Calculation**
3589,swift,hard,0,-4.4,0,0,11,**Programming Problem: Submission Data Analysis**
3590,swift,medium,0,-3.8,0,1,13,**Problem: Network Delay Time**
3591,swift,hard,1,-8.8,0,0,22,**Problem: Polynomial Regression in Swift**
3592,swift,hard,1,-5.2,0,0,13,**Problem: Find the Largest Tidy Number**
3593,swift,hard,0,-2.8,0,0,7,**Problem: Find Minimum Depth of a Binary Tree**
3594,swift,hard,1,-2.2,0,1,9,**Problem: Find the Number with Maximum Totient Ratio**
3595,swift,hard,1,-6.0,0,0,15,**Swift Programming Problem: Package Path Resolution**
3596,swift,medium,1,-0.8,0,0,2,**Problem: Rotation Matrix and RPY Angle Conversions in Swift**
3597,swift,medium,1,-3.2,0,0,8,Input
3598,swift,medium,0,-2.4,0,0,6,**Problem: Detect Cycle in a Linked List**
3599,swift,medium,0,-1.2,0,0,3,**Problem: Calculate the Circumference of a Circle**
3600,swift,hard,0,-1.0,0,1,6,**Swift Package Information Lookup**
3601,swift,hard,1,0.8,0,2,5,**Programming Problem: String to Integer Conversion and Cumulative Sum Calculation**
3602,swift,medium,1,2.6,0,5,11,**Problem Description:**
3603,swift,hard,0,-6.0,0,0,15,**Flight Price Prediction in Swift**
3604,swift,hard,1,-0.8,0,0,2,**Problem: Optimal Minion Ordering**
3605,swift,medium,0,-0.2,0,1,4,**Swift Function Execution Timer**
3606,swift,hard,0,-4.0,0,0,10,**Problem: Word Break**
3607,swift,hard,0,-4.0,0,0,10,**Marble Rolling Simulation in Swift**
3608,swift,medium,0,-0.6,0,1,5,**Problem: Count Univalue Subtrees**
3609,swift,hard,0,0.6,0,1,2,**Swift Programming Problem: Torus Coordinate Calculation**
3610,swift,medium,1,-2.4,0,0,6,**Problem Description:**
3611,swift,hard,0,0.4,0,2,6,**Problem: Maximum Unique Path in a Grid**
3612,swift,hard,0,-1.6,0,0,4,**Problem: Sum of Squared Differences**
3613,swift,hard,1,-2.0,0,0,5,**Problem: Plant Watering Decision**
3614,swift,medium,1,-2.0,0,0,5,**Problem: Check for Even Character Count in a String**
3615,swift,easy,1,-1.6,0,0,4,**Problem: Count Ways to Construct a String**
3616,swift,hard,1,0.4,0,2,6,**Problem: Check for Sequential Strings**
3617,swift,medium,1,-3.6,0,0,9,**Problem: Count Palindromic Substrings**
3618,swift,medium,0,-2.0,0,0,5,**Problem: Maximum Area of Island**
3619,swift,hard,0,-3.0,0,1,11,**Pandigital Products**
3620,swift,easy,0,0.2,0,1,3,**Problem: Count Paths with Target Sum in a Binary Tree**
3621,swift,easy,0,-2.0,0,0,5,**Programming Problem: Compare Skill Lists (Swift Version)**
3622,swift,hard,1,-3.6,0,0,9,**Problem: Next Permutation**
3623,swift,hard,0,-2.8,0,0,7,Function 1: `sincFunction`
3624,swift,hard,1,4.2,0,5,7,**Problem: Sentence Character Analysis**
3625,swift,hard,0,-0.6,0,3,12,Function Specifications:
3626,swift,hard,1,-2.4,0,0,6,**Problem: Calculate the Day of the Week in Swift**
3627,swift,hard,0,-0.8,0,0,2,**Problem: Reverse a String**
3628,swift,easy,0,0.2,0,3,10,**Problem: Rectangle Assignment**
3629,swift,easy,0,-0.2,0,1,4,**Problem: Maximum Squared Sum Modulo**
3630,swift,medium,0,-2.8,0,0,7,**Problem: Shortest Palindrome Construction**
3631,swift,hard,0,-2.8,0,0,7,**Problem: Invert a Binary Tree**
3632,swift,easy,1,-1.2,0,0,3,**Problem: Almost Lucky Numbers**
3633,swift,hard,1,-1.2,0,0,3,**Problem: Implement a Stack Data Structure in Swift**
3634,swift,hard,1,-3.2,0,0,8,**Problem: Find All Paths in a Directed Graph (Swift Version)**
3635,swift,hard,0,-2.6,0,1,10,**Problem: Identifying Solar Terms**
3636,swift,medium,0,3.8,0,5,8,Requirements:
3637,swift,hard,0,-0.4,0,2,8,**Problem: Check for Palindrome with Leading Zeros**
3638,swift,easy,1,0.6,0,3,9,**Problem: Variable Substitution in Mathematical Expressions**
3639,swift,easy,0,-2.0,0,0,5,**Problem: Counting Coin Change Ways in Swift**
3640,swift,hard,0,-4.8,0,0,12,**Problem: Implement Three Stacks in a Single Array**
3641,swift,hard,1,-2.6,0,1,10,**Problem: Find Minimum Steps in a Grid**
3642,swift,hard,0,1.2,0,2,4,**Problem: Find the Second Minimum Value in a Binary Tree**
3643,swift,easy,1,1.0,0,1,1,**Problem: Compare Reversed Numbers**
3644,swift,hard,0,-2.8,0,0,7,**Problem: Suffix Border Array**
3645,swift,medium,1,-1.6,0,0,4,**Swift Function Execution Timer with Logging**
3646,swift,hard,0,-4.8,0,0,12,**Problem: Find the Longest Monotonic Subsequence**
3647,swift,easy,0,-4.0,0,0,10,**Problem Description:**
3648,swift,easy,1,1.0,0,1,1,**Problem: Generate a Bipartite Graph**
3649,swift,hard,1,-2.0,0,2,12,**Problem: Element Processor**
3650,swift,medium,0,-2.2,0,1,9,**Problem: Dijkstra's Shortest Path Algorithm in Swift**
3651,swift,hard,0,-2.4,0,0,6,**Binary Tree Preorder Traversal (Swift Version)**
3652,swift,hard,1,3.4,0,5,9,**Problem: Adjust Values Based on Type and Operation**
3653,swift,medium,1,-1.6,0,0,4,**Problem: Check if a Linked List is a Palindrome**
3654,swift,medium,0,-1.2,0,0,3,**Problem: Retrieve Movie Director Information (Swift Version)**
3655,swift,hard,0,-3.4,0,1,12,**Swift Programming Problem: Text Alignment**
3656,swift,easy,1,2.0,0,2,2,**Programming Problem: Process Status Data**
3657,swift,medium,0,-2.2,0,1,9,Function Specification:
3658,swift,medium,1,-1.2,0,0,3,**Problem Description:**
3659,swift,hard,0,-3.2,0,0,8,**Problem: Finding Apple Piles**
3660,swift,easy,0,-2.8,0,0,7,**Problem: Find Cities at a Given Distance**
3661,swift,easy,1,-0.8,0,0,2,**Knight's Move Validator in Swift**
3662,swift,easy,0,-4.8,0,0,12,**Problem: Binary Tree Left and Right Views**
3663,swift,hard,1,-0.8,0,0,2,**Problem Description:**
3664,swift,hard,0,-2.8,0,0,7,**Problem: Minimum Coin Change**
3665,swift,easy,1,-1.6,0,0,4,**Programming Problem: Word Conflict Checker (Swift Version)**
3666,swift,medium,1,-1.6,0,0,4,**Problem: Finding All Factors of a Number**
3667,swift,easy,0,-2.0,0,0,5,**Problem: Counting Islands in a Grid**
3668,swift,hard,0,3.6,0,4,5,**Problem: Minimum Changes to Match Strings**
3669,swift,medium,0,-2.2,0,1,9,**Problem: Calculating Dice Probabilities**
3670,swift,hard,0,-4.0,0,0,10,**Problem: Can a Binary Tree Be Constructed?**
3671,swift,easy,1,-1.0,0,1,6,**Problem: Find the Shortest Subarray with Maximum Degree**
3672,swift,hard,0,-0.6,0,1,5,**Swift Programming Problem: Ray Tracing Simulation**
3673,swift,medium,1,-4.0,0,0,10,**Swift Programming Problem: User Authentication System**
3674,swift,hard,1,1.4,0,3,7,**Problem: Minimum Deletions to Balance a String**
3675,swift,hard,0,-1.6,0,0,4,**Problem: Find Indices of Two Numbers that Sum to Target**
3676,swift,hard,1,-6.0,0,0,15,Problem Description
3677,swift,easy,0,-4.0,0,0,10,**Problem: Bipartite Graph Check**
3678,swift,hard,0,-0.2,0,1,4,**Problem: Minimum Depth of a Binary Tree**
3679,swift,hard,0,0.6,0,3,9,**Problem: Movie Scene Sentiment Analysis**
3680,swift,medium,1,2.6,0,3,4,**Problem Description:**
3681,swift,easy,1,-4.4,0,0,11,**List Operations Problem in Swift**
3682,swift,hard,0,-7.2,0,0,18,Input and Output Specifications:
3683,swift,medium,1,-0.2,0,1,4,Class and Method Names
3684,swift,hard,1,-4.0,0,0,10,**Problem: Filter DataFrame Columns by Type in Swift**
3685,swift,hard,0,0.2,0,1,3,**Problem: Counting Sequences with Odd Sum**
3686,swift,hard,0,-4.0,0,2,17,**Problem Description:**
3687,swift,medium,0,-0.2,0,1,4,**Problem: Check Interval Overlap**
3688,swift,easy,0,-3.2,0,0,8,**Problem: Construct Maximum Binary Tree**
3689,swift,easy,1,-1.2,0,0,3,**Problem: Counting Unique Tile Sequences**
3690,swift,hard,1,-4.0,0,0,10,**Word Ladder Finder (Swift Version)**
3691,swift,medium,1,-7.2,0,0,18,**Unit Data Validation in Swift**
3692,swift,hard,1,-2.8,0,0,7,**Problem Title: Counting Unique Group Answers**
3693,swift,hard,1,0.2,0,1,3,**Swift Programming Problem: Text Evaluation Metrics**
3694,swift,medium,1,-3.6,0,0,9,**Problem: Find Redundant Connection in a Graph**
3695,swift,hard,0,-2.4,0,0,6,**Music Code Parser (Swift Version)**
3696,swift,easy,1,-1.4,0,1,7,**Problem: Minimum Weight Difference**
3697,swift,hard,1,1.2,0,2,4,**Problem: Binary Path to Index Conversion**
3698,swift,medium,0,-1.8,0,1,8,**Number Sequence Game**
3699,swift,hard,0,1.0,0,3,8,Class Requirements:
3700,swift,medium,1,-1.2,0,0,3,**Programming Problem: Grade Assignment**
3701,swift,medium,1,-3.2,0,0,8,**Problem: Check if a Number is a Fibonacci Number**
3702,swift,hard,0,-1.4,0,1,7,**Prime Numbers and Their Sum**
3703,swift,medium,0,-4.8,0,0,12,**Network Delay Time**
3704,swift,hard,0,-4.4,0,0,11,**Problem: Find the Largest Palindrome Product**
3705,swift,medium,1,-2.0,0,0,5,**Problem: Next Permutation**
3706,swift,hard,0,-2.4,0,0,6,**Swift Programming Problem: Election Announcement Generator**
3707,swift,easy,1,-3.2,0,0,8,Implement a simple decision tree classifier in Swift. The decision tree should have a binary structure with one root node and two child nodes (left and right). The classifier should predict binary outputs (0 or 1) based on input features.
3708,swift,hard,0,-6.4,0,0,16,**Problem: Maximize the Sum of Products**
3709,swift,easy,1,1.8,0,3,6,**String Chain Checker**
3710,swift,hard,0,-1.8,0,1,8,**Bootcamp Content Validator**
3711,swift,easy,1,-3.6,0,0,9,**Problem: Maximizing Stock Profit**
3712,swift,easy,0,-1.8,0,1,8,**Swift Programming Problem: Asterisk Pattern Generator**
3713,swift,hard,0,4.6,0,5,6,**Programming Problem: Student Data Processor (Swift Version)**
3714,swift,hard,1,-1.0,0,1,6,**Problem: Water Level Controller System in Swift**
3715,swift,hard,0,-3.2,0,0,8,**Programming Problem: Safety Status Checker**
3716,swift,medium,0,-4.8,0,0,12,**Problem Description:**
3717,swift,hard,0,-0.4,0,0,1,**Word Value Calculator**
3718,swift,easy,1,-2.8,0,0,7,**Problem Description:**
3719,typescript,hard,1,1.0,0,1,1,TypeScript Image Processor Implementation
3720,swift,hard,1,-0.6,0,1,5,**Problem: Balance Parentheses**
3721,typescript,easy,1,-1.0,0,1,6,"Write a TypeScript function `nextLexicographicalPermutation` that takes a string as input and returns the next lexicographical permutation of that string. If the input string is already the largest possible lexicographical permutation, return ""no answer""."
3722,swift,hard,0,-5.2,0,0,13,**Swift Programming Problem: Mathematical Functions and Object Detection Metrics**
3723,typescript,hard,1,7.6,0,6,2,Write a TypeScript function `stateManager` to manage application state. The function needs to handle the following operations:
3724,typescript,hard,1,-2.0,0,0,5,"Write a TypeScript function `paginate` that implements array pagination. The function should take an array, current page number, and items per page as parameters, and return an object containing pagination information."
3725,typescript,hard,1,-4.8,0,0,12,Implement a Promise-based file system operations library with the following functions:
3726,typescript,hard,1,5.0,0,5,5,Write a TypeScript function `balanceMessage` that implements message load balancing functionality. The function should distribute input messages to different output channels based on the specified algorithm.
3727,typescript,hard,1,-4.8,0,0,12,Implement a FenwickTree (Binary Indexed Tree) class in TypeScript that supports the following operations:
3728,typescript,hard,0,-3.6,0,0,9,Implement a User Authentication and Note Management System in TypeScript
3729,typescript,hard,1,-1.2,0,0,3,TypeScript Programming Problem: Book Manager Implementation
3730,typescript,easy,1,2.8,0,2,0,Write a TypeScript function `initializeExpressServer` that initializes an Express server. The function should accept an optional configuration object as a parameter and return an object containing the operation result.
3731,typescript,medium,1,0.6,0,1,2,Write a TypeScript function named `demonstrateShadowing` that takes a string parameter and returns a specifically structured object. The function should demonstrate various aspects of variable scoping and object references.
3732,typescript,hard,0,-3.6,0,0,9,"Implement a DotsAndBoxesGame class to simulate the auto-completion feature in the Dots and Boxes game. The game involves drawing lines between dots on a grid to form squares. When a player completes the fourth side of a square, they automatically claim that square."
3733,typescript,hard,0,-1.2,0,0,3,Implement a TypeScript function called `createSendFlowState` that creates a state manager object for managing cryptocurrency transfer states. The state manager should provide the following methods:
3734,typescript,hard,0,-4.0,0,0,10,Write a TypeScript class `LHCCalculator` that implements Hong Kong Mark Six lottery result analysis. The class should include the following methods:
3735,typescript,hard,1,-1.6,0,0,4,Implement a simple HTTP request library with GET and POST methods. The requirements are as follows:
3736,typescript,hard,0,-3.0,0,1,11,Write a TypeScript program to implement a type checking system. The system should include the following two functions:
3737,swift,hard,0,-4.4,0,0,11,**Swift Programming Problem: Magical Game Setup**
3738,typescript,hard,1,-2.4,0,0,6,"Implement an EventManager class in TypeScript that handles event registration and triggering, as well as simulating keyboard and button inputs. The class should have the following methods:"
3739,typescript,medium,0,-0.2,0,1,4,Create a TypeScript module `authUtils` that implements the following three functions:
3740,typescript,hard,1,-6.2,0,1,19,Write a TypeScript function `isDegreeSequence` that determines whether a given array is a valid degree sequence of a graph. A degree sequence is a non-increasing sequence of vertex degrees in an undirected graph.
3741,typescript,hard,0,-2.8,0,0,7,"Write a TypeScript function to invert a binary tree. Given the root node of a binary tree `TreeNode`, your task is to create a function called `invertTree` that returns the root node of the inverted tree."
3742,typescript,hard,1,-1.2,0,0,3,Implement a LambdaContext class to simulate the execution context of AWS Lambda. The class should provide the following methods:
3743,typescript,hard,1,-2.8,0,0,7,Write a TypeScript function `generateNonDivisibleNumbers` that takes an integer `n` as input and returns an array of numbers from 1 to `n` excluding any numbers divisible by 21.
3744,typescript,hard,1,21.0,0,15,0,Write a TypeScript function `createReducerManager` that returns an object with the following methods:
3745,typescript,hard,0,1.0,0,1,1,TypeScript Programming Problem: Cryptocurrency Information Display
3746,typescript,medium,1,-8.0,0,0,20,Implement an object property handling utility with the following functions:
3747,typescript,hard,0,-4.2,0,1,14,Implement a TypeScript class `QueryBuilder` that provides SQL query building functionality with the following methods:
3748,typescript,medium,1,1.4,0,1,0,Write a TypeScript class `Key` to represent musical keys. The class should meet the following requirements:
3749,typescript,hard,0,-1.6,0,0,4,TypeScript Programming Problem: Create a Weekly Meal Plan
3750,typescript,hard,0,-0.0,0,2,7,Write a TypeScript function `processObjectIds` that processes an array of object IDs and returns the processing result. The function must meet the following requirements:
3751,typescript,easy,1,-1.0,0,1,6,Implement a stack data structure that supports retrieving the minimum value
3752,typescript,easy,0,-1.6,0,0,4,"Write a TypeScript function named `encodeText` that encrypts input text by shifting each character's Unicode code point by a given integer (encryption key). If the encrypted character falls outside the printable Unicode range, it can be displayed as any character."
3753,typescript,medium,1,6.6,0,5,1,Write a TypeScript function `demonstrateScope` that takes a string parameter representing different scope types and returns an object containing variable information corresponding to that scope type.
3754,typescript,hard,0,-1.6,0,0,4,Implement a simple in-memory database class called SimulatedDB in TypeScript that supports the following operations:
3755,typescript,hard,1,-1.2,0,0,3,Implement an authentication system class AuthSystem in TypeScript that supports the following features:
3756,typescript,hard,0,-2.0,0,0,5,Write a TypeScript function `configureExpressServer` that validates and configures parameters for an Express server. The function should accept a configuration object as a parameter and return an object containing the configuration result.
