index,language,difficulty,success,alignment_score,question_canonical_overlap,question_test_overlap,canonical_test_overlap,title
3411,scala,hard,1,25.86,0.2994,0.2397,0.2231,Problem Description
3412,scala,hard,0,27.58,0.3523,0.1774,0.2721,User Authentication System Implementation
3413,scala,hard,0,25.43,0.3158,0.1845,0.2419,UI Component Testing System
3414,scala,hard,1,22.08,0.2951,0.1788,0.1639,Class Requirements
3415,scala,hard,1,26.91,0.3889,0.1786,0.2,Date and Time Utility Class Implementation
3416,scala,hard,0,22.54,0.3084,0.1667,0.1736,Image Cropping and Scaling Problem
3417,scala,hard,1,16.1,0.2418,0.0974,0.117,Kevin Bacon Number Analyzer
3418,scala,hard,1,29.17,0.4195,0.196,0.2171,Android Package Manager Implementation
3419,scala,hard,1,29.8,0.3804,0.236,0.25,CSS Style Search System
3420,scala,hard,1,27.2,0.3254,0.2118,0.2609,Activity Simulator Implementation
3421,scala,easy,0,22.09,0.2877,0.1527,0.2,Image Strip Processing Problem
3422,scala,hard,0,29.42,0.4,0.2121,0.2353,Class Requirements
3423,scala,hard,0,23.6,0.3318,0.1961,0.1484,Orbital Mechanics Simulation in Scala
3424,scala,medium,1,21.78,0.3153,0.1864,0.1193,Class Requirements
3425,scala,hard,0,23.04,0.3386,0.1407,0.1758,Identifier Length Analyzer
3426,scala,hard,0,19.27,0.3047,0.1336,0.1024,Projectile Physics Simulator
3427,scala,easy,1,24.16,0.3564,0.1733,0.1566,Class Requirements
3428,scala,medium,1,28.66,0.4101,0.1954,0.2132,Class Requirements
3429,scala,hard,0,25.22,0.2818,0.191,0.274,HTTP Request Analyzer Problem
3430,scala,hard,0,25.07,0.3333,0.1689,0.2222,Implement a flexible data processing system in Scala that handles different types of objects (students and movies) using functional programming interfaces. The system must include three components:
3431,scala,hard,0,17.58,0.2383,0.1405,0.1275,Git Blame Analysis Tool
3432,scala,hard,0,31.97,0.3128,0.2527,0.3957,File Operation Exception Handling System
3433,scala,easy,1,25.56,0.3568,0.1777,0.1985,Enhanced Resource Manager Implementation in Scala
3434,scala,hard,0,10.15,0.1486,0.0682,0.072,"Given a string `numberStr` representing a non-negative integer (which can be very large) and an integer `targetSum`, calculate the minimal non-negative integer (returned as a string) that needs to be added to `numberStr` such that the sum of the digits of the resulting number is less than or equal to `targetSum`."
3435,scala,hard,0,23.46,0.3676,0.1479,0.1437,Class Requirements
3436,scala,hard,0,24.1,0.2448,0.227,0.25,Class Requirements
3437,scala,hard,0,25.87,0.323,0.1949,0.2367,MIDI Device Analyzer Problem
3438,scala,hard,1,28.06,0.4308,0.2022,0.1588,Class Requirements
3439,scala,hard,0,19.82,0.3018,0.1492,0.1092,Class Requirements
3440,scala,hard,1,21.15,0.3005,0.1154,0.1889,Bit Manipulation Analyzer
3441,scala,medium,1,28.03,0.4675,0.1387,0.1722,Location Data Analyzer
3442,scala,easy,1,21.84,0.3876,0.094,0.117,Requirements
3443,scala,easy,1,21.39,0.2906,0.1724,0.1531,Maximum Subarray Problem
3444,scala,hard,0,25.93,0.36,0.195,0.1893,Grammar Analysis Problem
3445,scala,hard,1,35.64,0.4424,0.3174,0.2806,SMS Processing System
3446,scala,hard,0,28.75,0.405,0.1836,0.2347,Class Requirements
3447,scala,hard,0,24.0,0.3046,0.1889,0.2049,Class Requirements
3448,scala,hard,1,22.26,0.3234,0.1617,0.1491,Class Requirements
3449,scala,medium,1,22.14,0.2857,0.2045,0.1524,Class Requirements
3450,scala,hard,1,34.42,0.463,0.2397,0.2903,Repository Phase Management System
3451,scala,medium,1,29.87,0.3757,0.2394,0.2553,Game State Management System
3452,scala,easy,1,33.92,0.4329,0.2562,0.2973,Column Validator Implementation
3453,scala,hard,0,30.37,0.4402,0.1977,0.2275,"Implement a data model for an enhanced Excel file processor in Scala. The model should maintain the structure of an Excel file including multiple sheets, their configurations, and data rows. The implementation must include:"
3454,scala,medium,1,20.5,0.2383,0.188,0.1775,Advanced File Utilities Problem
3455,scala,hard,1,22.82,0.3368,0.1489,0.1628,Class Requirements
3456,scala,hard,0,23.15,0.3287,0.1655,0.1681,Requirements
3457,scala,hard,0,28.5,0.3446,0.2442,0.2462,Class Requirements
3458,scala,medium,1,16.0,0.2035,0.1148,0.1471,Player Level Calculator Problem
3459,scala,easy,1,26.45,0.3605,0.2262,0.1748,Class Requirements
3460,scala,hard,0,28.27,0.4214,0.1775,0.203,Class Requirements
3461,scala,medium,1,18.2,0.2744,0.1131,0.1278,3D Boundary Visualization System
3462,scala,hard,0,23.4,0.3784,0.1,0.1754,Activity Manager Configuration Problem
3463,scala,hard,1,24.95,0.3333,0.2147,0.1724,Class Requirements
3464,scala,medium,1,24.01,0.2649,0.2209,0.2264,Class Requirements
3465,scala,hard,1,27.87,0.3397,0.2195,0.2564,Class Requirements
3466,scala,hard,1,17.23,0.2517,0.16,0.0787,Class Requirements
3467,scala,hard,0,25.83,0.3333,0.2227,0.1937,Advanced Process Executor Implementation
3468,scala,hard,0,19.58,0.2887,0.1721,0.0957,"Find the longest palindromic substring in a given string. A palindrome is a string that reads the same backward as forward (e.g., ""madam"" or ""racecar"")."
3469,scala,hard,0,28.07,0.3776,0.1923,0.24,Class Requirements
3470,scala,medium,1,26.18,0.3158,0.1902,0.2615,"Create a Scala class that handles various types of exceptions and generates standardized error responses. The system should categorize exceptions into different types (client errors, system errors, unknown errors) and provide appropriate error codes, messages, and diagnostic information."
3471,scala,medium,1,15.35,0.1915,0.1633,0.0932,Frequency-Based Array Sorting
3472,scala,hard,0,24.56,0.3184,0.1639,0.2301,Class Requirements
3473,scala,medium,0,22.17,0.3439,0.1368,0.1438,Order Processing System Implementation in Scala
3474,scala,easy,1,17.99,0.2317,0.1656,0.125,Balanced Bracket Checker
3475,scala,hard,0,27.58,0.3641,0.1856,0.2482,Barcode Check-In System
3476,scala,hard,1,25.77,0.4,0.1553,0.1705,Header Processor Implementation
3477,scala,hard,0,20.13,0.2944,0.1477,0.1307,Class Requirements
3478,scala,hard,0,29.9,0.3555,0.2598,0.2628,Profile Update Manager
3479,scala,hard,1,28.95,0.3933,0.2216,0.219,Constraints
3480,scala,hard,1,27.85,0.3799,0.2203,0.2015,Exam Practice Management System
3481,scala,hard,0,27.44,0.4038,0.169,0.2071,Enhanced Sound Volume Management System
3482,scala,hard,0,23.5,0.301,0.1907,0.1914,Enhanced Stream Content Reader Utility
3483,scala,easy,1,17.53,0.3088,0.094,0.0787,Create a utility class `PalindromeChecker` that determines whether various inputs are palindromes. A palindrome reads the same backward as forward. Support these input types:
3484,scala,hard,0,25.38,0.3261,0.1918,0.2193,Class Requirements
3485,scala,hard,1,20.23,0.2976,0.1205,0.157,Security System Simulator
3486,scala,hard,0,26.66,0.4045,0.195,0.1543,Requirements
3487,scala,medium,1,26.14,0.3099,0.2327,0.2256,View Holder Simulation Problem
3488,scala,hard,0,22.33,0.2601,0.2037,0.1939,Tree Data Analysis
3489,scala,medium,0,23.97,0.2931,0.2012,0.2069,Graph Analyzer Problem
3490,scala,easy,1,21.23,0.2819,0.1733,0.1583,Method Specifications
3491,scala,easy,1,23.26,0.2866,0.1824,0.2109,Class Requirements
3492,scala,hard,1,25.28,0.3793,0.1977,0.1391,Trace Sorting Problem
3493,scala,easy,1,18.99,0.2527,0.1395,0.1565,Problem Description
3494,scala,medium,1,24.21,0.2406,0.2169,0.2692,Class Requirements
3495,scala,medium,1,21.66,0.2749,0.2,0.1556,Class Requirements
3496,scala,hard,1,17.19,0.2727,0.1075,0.1018,Geocoding Data Analysis Problem
3497,scala,hard,1,31.34,0.4233,0.2284,0.252,"Implement a navigation system for a mobile application that manages fragment navigation, handles back button presses, and provides available navigation items. The system must include a `NavigationManager` class with specific fields and methods:"
3498,scala,hard,1,15.58,0.2681,0.0896,0.0724,Requirements:
3499,scala,hard,0,23.28,0.3128,0.1461,0.2128,HTTP Request Simulator Implementation
3500,scala,easy,0,23.84,0.3333,0.1646,0.1855,Menu System Implementation
3501,scala,hard,1,29.02,0.3317,0.2299,0.2953,File Upload Handler Implementation
3502,scala,easy,1,31.42,0.3828,0.2326,0.3043,Battle Status Management System
3503,scala,medium,1,22.91,0.2972,0.1884,0.179,URL Parameter Parser Problem
3504,scala,hard,0,32.32,0.3951,0.2476,0.3028,Class Requirements
3505,scala,hard,1,28.8,0.3975,0.2143,0.2158,Weapon Modifier Analysis System
3506,scala,hard,1,22.2,0.3032,0.172,0.1636,Tree Structure Analysis Problem
3507,scala,easy,1,24.51,0.359,0.1838,0.1545,Requirements
3508,scala,medium,1,19.7,0.2383,0.1353,0.2035,Class Requirements
3509,scala,hard,0,19.33,0.2564,0.1883,0.1143,XML Structure Analyzer
3510,scala,hard,1,19.42,0.2893,0.122,0.1395,Work Schedule Analysis Problem
3511,scala,hard,0,28.46,0.3446,0.2484,0.2409,User Management System with Blocking Functionality
3512,scala,hard,0,31.16,0.3631,0.25,0.3047,Authentication System Implementation
3513,scala,medium,1,21.54,0.2478,0.1864,0.2013,Graph Clique Analyzer
3514,scala,easy,1,28.75,0.4016,0.1898,0.233,Create a utility object `LocationUtils` that processes geographic coordinates and calculates distances between locations using the Haversine formula. The implementation must include:
3515,scala,easy,0,38.73,0.442,0.3292,0.3723,Class Requirements
3516,scala,hard,1,23.96,0.3578,0.148,0.1737,Message Room Management System
3517,scala,hard,0,16.19,0.2312,0.0966,0.1348,Class Requirements
3518,scala,hard,0,30.77,0.3735,0.2263,0.3015,Baby Sitting Service Navigation System
3519,scala,hard,0,25.97,0.3448,0.2025,0.2034,Order Response Status Management
3520,swift,easy,0,12.38,0.223,0.0427,0.0725,**Problem: Reorder Linked List by Odd and Even Positions**
3521,swift,hard,0,13.85,0.197,0.1597,0.0392,**Word Frequency Counter (Swift Version)**
3522,swift,medium,1,10.85,0.1724,0.0652,0.0667,**Problem: Reverse Equation**
3523,scala,hard,0,28.37,0.4324,0.1705,0.1986,Class Requirements
3524,swift,hard,1,10.59,0.1809,0.0541,0.0577,**Problem: Counting Primes and Pseudoprimes**
3525,swift,easy,1,22.86,0.2857,0.19,0.1912,**Programming Problem: Check for Four Consecutive Numbers in a Matrix**
3526,scala,hard,0,17.27,0.3175,0.0694,0.0829,Enhanced Message Relay Server Implementation (Scala)
3527,swift,medium,1,20.31,0.2986,0.1538,0.125,**Problem: Generate Missing Links Dataset**
3528,swift,hard,0,31.3,0.3813,0.283,0.2518,**Swift Function: Generate Introduction Message**
3529,swift,hard,1,13.71,0.2679,0.0575,0.0423,**Problem: Find the Minimum in a Rotated Sorted Array**
3530,swift,hard,0,18.21,0.2535,0.1345,0.1343,**Swift Programming Problem: Graph Node Management**
3531,swift,hard,0,27.24,0.2864,0.311,0.2151,**Problem: Merge LHE Event Files in Swift**
3532,swift,easy,1,9.99,0.1241,0.1009,0.0667,**Minimum Window Substring**
3533,swift,hard,1,19.51,0.2874,0.117,0.15,**Swift Programming Problem: Traffic Analysis**
3534,swift,hard,0,17.37,0.1814,0.24,0.0972,Requirements:
3535,swift,hard,0,19.64,0.2128,0.2,0.1711,Function Specifications:
3536,swift,hard,1,11.09,0.1538,0.1083,0.0561,**Problem: Alien Dictionary**
3537,swift,hard,0,21.44,0.2397,0.2404,0.1548,**Problem: Find All Root-to-Leaf Paths with Target Sum**
3538,swift,hard,0,18.27,0.2319,0.2197,0.08,**Problem: Calculate Dihedral Angle Between Four Points in 3D Space (Swift Version)**
3539,swift,hard,1,23.19,0.3196,0.2062,0.1406,**Problem: Boolean Expression Evaluator**
3540,swift,hard,0,17.42,0.2,0.1711,0.1429,**Problem: Value Iteration on a Grid**
3541,swift,hard,1,24.3,0.3054,0.2222,0.1805,**Swift Regular Expression Operations**
3542,swift,hard,1,29.69,0.315,0.3168,0.253,**Programming Problem: Rectangle Resizing in Swift**
3543,swift,hard,0,15.53,0.2273,0.1488,0.0659,**Problem: Calculate Distance Between Two Geographic Coordinates in Swift**
3544,swift,easy,0,13.32,0.1529,0.151,0.0893,**Programming Problem: Gradient Descent for Linear Regression (Swift Version)**
3545,swift,hard,1,17.53,0.1908,0.2207,0.1092,**Problem: Copyright Text Replacement in Swift**
3546,swift,hard,0,20.31,0.2554,0.1709,0.1656,**Swift Programming Problem: Text Proofreader**
3547,swift,hard,0,20.14,0.2057,0.2677,0.1293,**Problem: Implementing a 2D Discrete Fourier Transform in Swift**
3548,swift,hard,0,17.38,0.2456,0.1,0.1519,**Problem: Evaluate a Digital Logic Circuit (Swift Version)**
3549,swift,hard,0,15.95,0.2287,0.1583,0.0684,**Pendulum Magnet Simulation in Swift**
3550,swift,hard,0,32.33,0.375,0.2316,0.3462,**Problem: Boolean Operations in Swift**
3551,swift,medium,1,17.59,0.1517,0.1689,0.2152,**Problem: Calculate Class Statistics**
3552,swift,hard,0,22.18,0.1755,0.291,0.2143,**Problem: Android Manifest Security Analyzer in Swift**
3553,swift,hard,0,25.05,0.3293,0.2171,0.1789,**Programming Problem: Object Selection for Destination Reachability (Swift Version)**
3554,swift,medium,1,15.61,0.1696,0.1714,0.1228,**Swift Programming Problem: Web Scraper Error Handling**
3555,swift,hard,0,15.02,0.219,0.0846,0.124,Problem Description
3556,swift,hard,0,11.92,0.25,0.0206,0.0435,**Problem Description:**
3557,swift,hard,1,22.3,0.1808,0.2237,0.2785,Requirements:
3558,swift,hard,1,23.56,0.3009,0.16,0.2241,**Problem: Number Sequence Analyzer**
3559,swift,hard,0,7.35,0.128,0.0421,0.0323,Function Specification:
3560,swift,hard,0,12.71,0.191,0.0759,0.093,**Programming Problem: Check Number Condition**
3561,swift,hard,0,19.25,0.2632,0.1169,0.1739,**Parametric Point Calculation (Swift Version)**
3562,swift,hard,0,17.05,0.2176,0.1739,0.1042,**Problem: Validate Biological Pathways**
3563,swift,medium,1,11.91,0.2283,0.0568,0.0357,**Problem: Find the Missing Term in an Arithmetic Progression**
3564,swift,hard,0,18.98,0.1296,0.2774,0.1826,**Problem: Question Bank Management System**
3565,swift,medium,1,15.0,0.0874,0.3049,0.0786,**Problem: Naive Bayes Spam Classifier in Swift**
3566,swift,hard,1,17.11,0.2171,0.1455,0.1354,**Programming Problem: Fibonacci Search Implementation in Swift**
3567,swift,hard,0,13.57,0.1429,0.1317,0.13,**Swift Programming Problem: Term-Context Frequency Counter**
3568,swift,hard,0,11.53,0.1987,0.0652,0.0541,**Problem: Student's t-Distribution Critical Value Finder in Swift**
3569,swift,medium,0,24.35,0.3623,0.1858,0.1429,**Flatten Nested List Iterator (Swift Implementation)**
3570,swift,easy,1,12.48,0.1864,0.1111,0.0562,**Minimum Window Substring**
3571,swift,hard,1,25.47,0.2137,0.3058,0.2581,**Problem: Upside Down Binary Tree**
3572,swift,medium,0,25.1,0.3,0.226,0.2105,**Swift Programming Problem: Substring Checker**
3573,swift,hard,0,12.3,0.2338,0.0488,0.0494,**Problem: Stone Game Outcome Prediction**
3574,swift,hard,0,22.35,0.2759,0.2323,0.1449,Swift Function Wrapper Problem: Bold Text Wrapper
3575,swift,hard,0,22.7,0.2844,0.2202,0.1571,**Problem: Calculate Properties of Regular Polygons**
3576,swift,hard,0,15.65,0.2256,0.1313,0.0897,**Problem: Calculate Mutual Information Between Cell Events and Reference Variable**
3577,swift,hard,0,20.59,0.1543,0.2635,0.217,**Maximum Bandwidth Path in a Graph (Swift Version)**
3578,swift,hard,0,14.19,0.129,0.1761,0.125,**Problem: Matrix and Vector Operations in Swift**
3579,swift,medium,1,18.54,0.1694,0.181,0.2113,Input Format:
3580,swift,easy,0,8.95,0.1783,0.0278,0.0328,**Problem Description:**
3581,swift,hard,1,17.44,0.2446,0.1475,0.1075,**Problem: Validate ADC Readings**
3582,swift,hard,1,8.15,0.1579,0.0206,0.0405,**No Carry Addition in Swift**
3583,swift,medium,1,21.89,0.2258,0.255,0.1735,**Swift Programming Problem: TV Show Data Validation**
3584,swift,hard,0,7.04,0.125,0.0204,0.0476,**Problem Description:**
3585,swift,hard,0,17.3,0.2177,0.125,0.1613,**Swift Programming Problem: Image Morphological Operations**
3586,swift,hard,0,15.76,0.1463,0.2418,0.0886,Swift Programming Problem: N-Gram Frequency Analyzer
3587,swift,medium,1,11.63,0.2184,0.0519,0.0444,**Problem: Find Minimum in Rotated Sorted Array**
3588,swift,hard,1,10.71,0.1729,0.0693,0.0571,**Swift Programming Problem: Stall Positions Calculation**
3589,swift,hard,0,16.49,0.1397,0.1954,0.1681,**Programming Problem: Submission Data Analysis**
3590,swift,medium,0,13.29,0.3007,0.0208,0.0213,**Problem: Network Delay Time**
3591,swift,hard,1,17.04,0.2428,0.1678,0.0764,**Problem: Polynomial Regression in Swift**
3592,swift,hard,1,4.27,0.0705,0.0198,0.0286,**Problem: Find the Largest Tidy Number**
3593,swift,hard,0,26.43,0.3535,0.2222,0.1875,**Problem: Find Minimum Depth of a Binary Tree**
3594,swift,hard,1,9.81,0.2083,0.0256,0.0235,**Problem: Find the Number with Maximum Totient Ratio**
3595,swift,hard,1,24.96,0.2316,0.3333,0.1899,**Swift Programming Problem: Package Path Resolution**
3596,swift,medium,1,20.99,0.2743,0.1484,0.1856,**Problem: Rotation Matrix and RPY Angle Conversions in Swift**
3597,swift,medium,1,10.09,0.1404,0.0805,0.0686,Input
3598,swift,medium,0,17.2,0.1654,0.2333,0.1196,**Problem: Detect Cycle in a Linked List**
3599,swift,medium,0,22.96,0.2706,0.1341,0.2703,**Problem: Calculate the Circumference of a Circle**
3600,swift,hard,0,16.23,0.2185,0.099,0.1507,**Swift Package Information Lookup**
3601,swift,hard,1,12.77,0.2,0.0857,0.0732,**Programming Problem: String to Integer Conversion and Cumulative Sum Calculation**
3602,swift,medium,1,14.91,0.219,0.1111,0.0938,**Problem Description:**
3603,swift,hard,0,26.11,0.259,0.2692,0.2558,**Flight Price Prediction in Swift**
3604,swift,hard,1,8.74,0.176,0.0211,0.0357,**Problem: Optimal Minion Ordering**
3605,swift,medium,0,22.93,0.2515,0.2376,0.1913,**Swift Function Execution Timer**
3606,swift,hard,0,17.95,0.2581,0.1496,0.1048,**Problem: Word Break**
3607,swift,hard,0,14.82,0.16,0.1259,0.1548,**Marble Rolling Simulation in Swift**
3608,swift,medium,0,23.43,0.2479,0.2688,0.1818,**Problem: Count Univalue Subtrees**
3609,swift,hard,0,20.58,0.312,0.1083,0.1618,**Swift Programming Problem: Torus Coordinate Calculation**
3610,swift,medium,1,14.78,0.2985,0.0385,0.0562,**Problem Description:**
3611,swift,hard,0,9.22,0.1756,0.0309,0.0423,**Problem: Maximum Unique Path in a Grid**
3612,swift,hard,0,9.15,0.1798,0.0312,0.0339,**Problem: Sum of Squared Differences**
3613,swift,hard,1,11.53,0.19,0.044,0.087,**Problem: Plant Watering Decision**
