index,language,difficulty,success,docs_score,question_chars,headings,code_blocks,example_markers,has_constraints,has_notes,title
3325,scala,hard,1,22.95,2792,0,2,2,1,1,Implement a Gray code generator that produces n-bit Gray codes with optional additional information. Gray code is a binary numeral system where two successive values differ in only one bit. The implementation should generate these codes and optionally include:
3326,scala,hard,0,30.04,2544,5,2,2,1,1,Class Requirements
3327,scala,hard,0,25.42,2470,4,1,2,1,1,Requirements
3328,scala,hard,0,37.87,2743,7,6,2,1,1,Class Requirements
3329,scala,medium,0,30.94,2485,5,1,4,1,1,Class Requirements
3330,scala,hard,1,29.13,2896,6,1,2,1,1,Class Requirements
3331,scala,hard,0,14.65,1707,0,1,1,1,0,Implement an account filtering system in Scala that filters a list of accounts based on various criteria. The system should support filtering by:
3332,scala,hard,0,24.69,2332,5,1,1,1,1,Window Position Calculator
3333,scala,hard,0,42.3,4154,6,3,10,1,1,Class Requirements
3334,scala,hard,1,35.73,2660,7,5,1,1,1,Class Requirements
3335,scala,hard,1,19.68,2625,0,1,2,1,1,Mastery Management System
3336,scala,medium,0,31.8,4160,5,2,2,1,1,Class Requirements
3337,scala,hard,0,23.9,3359,0,2,2,1,1,OAuth Scope Settings Upgrader
3338,scala,hard,0,31.27,2982,7,1,3,1,1,Class Requirements
3339,scala,hard,0,30.29,3596,0,2,7,1,1,String Composition Problem
3340,scala,hard,1,33.3,4204,7,2,2,1,1,Course Management System
3341,scala,easy,0,30.2,3541,10,1,2,1,1,Menu Management System for GUI Applications
3342,scala,hard,1,21.3,3785,0,1,2,1,1,UML Association Validator
3343,scala,hard,1,27.57,1964,7,1,2,1,1,FizzBuzz Implementation with Custom Strings
3344,scala,hard,1,34.31,3308,10,3,2,1,0,Fragment Management System
3345,scala,medium,0,22.89,2153,0,3,1,1,1,Maze Pathfinder Problem
3346,scala,hard,0,31.49,2514,8,2,2,1,1,Circular Image Transformation
3347,scala,hard,1,29.29,2996,8,1,2,1,1,Class Requirements
3348,scala,hard,0,30.21,2049,5,3,1,1,1,Requirements
3349,scala,medium,0,18.35,1830,0,1,2,1,1,"Create a Scala implementation of a 3D box geometry renderer that generates formatted information about visible faces, including texture coordinates and vertex positions. The solution must include:"
3350,scala,easy,1,30.81,3004,5,2,2,1,1,Class Requirements
3351,scala,hard,0,42.3,3842,6,3,6,1,1,Class Requirements
3352,scala,hard,0,27.72,2050,7,1,2,1,1,Animal Species and Races Management System
3353,scala,hard,0,37.3,3885,8,2,4,1,1,Problem Description
3354,scala,hard,1,31.46,3093,7,1,3,1,1,Problem Description
3355,scala,medium,1,28.21,2645,5,2,1,1,1,Parameters:
3356,scala,hard,0,33.3,4826,10,2,2,1,1,Water Droplet Physics Simulator
3357,scala,medium,0,42.3,3672,9,3,5,1,1,Git Repository Management System
3358,scala,hard,1,37.04,3445,8,2,4,1,1,Network Node Disconnection Manager
3359,scala,medium,1,28.5,2518,7,1,2,1,1,Class Requirements
3360,scala,hard,1,37.85,2730,7,4,2,1,1,Class Requirements
3361,scala,hard,0,36.3,3910,0,5,6,1,1,HTTP Request Processor Problem
3362,scala,hard,0,38.42,3071,10,6,2,1,1,Context-Aware Task Processor Problem
3363,scala,hard,1,34.62,2589,7,1,5,1,1,Collection Transformation Operations
3364,scala,easy,1,20.28,1487,3,1,1,1,1,Requirements
3365,scala,hard,1,38.69,3236,6,2,5,1,1,Exception Handling Utility
3366,scala,medium,1,36.97,3099,5,2,9,1,1,Class Requirements
3367,scala,hard,0,23.03,2240,3,2,1,1,0,Requirements
3368,scala,hard,0,27.47,2804,5,1,2,1,1,Class Requirements
3369,scala,hard,0,31.9,2759,10,2,2,1,1,UI Component Analyzer Problem
3370,scala,hard,1,33.46,3096,9,1,4,1,1,User Management System Implementation
3371,scala,hard,1,35.13,2300,9,2,4,1,1,Server Initialization System
3372,scala,hard,0,21.3,3943,0,1,2,1,1,"Implement a utility class for performing various geospatial calculations on Earth's surface. The class should provide methods to calculate distances between points, bearings between points, destination points from a given location, midpoints between two locations, and intersections of paths."
3373,scala,hard,0,23.43,1879,6,1,0,1,1,Class Requirements
3374,scala,hard,0,29.18,2927,7,1,2,1,1,Class Requirements
3375,scala,hard,1,38.14,2906,7,2,5,1,1,SQL Query Parameter Formatter
3376,scala,medium,1,34.56,2559,4,2,5,1,1,Constraints
3377,scala,hard,1,25.59,1971,7,1,1,1,1,Pancake Flipping Problem
3378,scala,medium,1,31.3,3599,6,2,1,1,1,Logging Configuration Validator
3379,scala,medium,1,31.64,2604,6,2,2,1,1,Recommendation System Analysis
3380,scala,medium,0,20.01,2527,9,0,0,1,0,Navigation System for Mobile Application
3381,scala,hard,0,24.21,3546,0,2,2,1,1,Code Coverage Metrics Calculator
3382,scala,hard,0,25.51,1925,9,1,1,1,1,Class Requirements
3383,scala,easy,1,35.09,2876,9,3,2,1,1,Game State Management System
3384,scala,hard,0,29.3,2998,8,1,2,1,1,Problem Description
3385,scala,medium,1,38.87,3343,9,7,2,1,1,Advanced Game Controller Input Handler
3386,scala,hard,1,35.68,3229,10,3,2,1,1,Activity Transition Simulator Problem
3387,scala,hard,0,19.63,2300,3,1,0,1,1,GeometricPatternAnalyzer Class
3388,scala,hard,0,39.3,3703,11,6,2,1,1,Problem Description
3389,scala,hard,0,31.7,2641,15,2,2,1,1,GPIO Simulator Implementation
3390,scala,medium,1,28.64,2605,12,1,2,1,1,UI Component Builder Problem
3391,scala,medium,1,23.0,2221,0,1,4,1,1,Excel Column Title Conversion
3392,scala,hard,0,33.19,3533,6,2,2,1,1,Class Requirements
3393,scala,hard,0,29.5,3118,6,1,2,1,1,Database Configuration Manager Problem
3394,scala,easy,1,16.75,1767,0,1,2,1,0,Implement an HL7 Message Parser in Scala
3395,scala,easy,1,32.4,2459,4,2,4,1,1,Class Requirements
3396,scala,hard,0,45.3,3647,8,7,6,1,1,Class Requirements
3397,scala,hard,0,28.77,2684,6,1,2,1,1,Class Requirements
3398,scala,hard,0,34.45,2790,5,2,4,1,1,Class Requirements
3399,scala,easy,1,24.3,3613,0,2,2,1,1,Matrix Determinant Calculator
3400,scala,hard,1,29.12,2894,11,1,2,1,1,Proxy Configuration Validator
3401,scala,hard,1,15.82,1810,4,0,0,1,0,Material Planning System Implementation
3402,scala,hard,0,20.67,3223,0,1,2,1,1,"Implement a class `CryptoParameterValidator` that validates cryptographic parameters for elliptic curve cryptography (ECC). The class must verify that all required parameters for an elliptic curve are mathematically valid according to cryptographic standards. Validation includes checking the prime field, curve parameters, base point, public point, and cofactor."
3403,scala,medium,1,30.19,2631,5,2,2,1,1,Class Requirements
3404,scala,hard,1,41.83,3318,9,3,6,1,1,Binary Search Tree Validator
3405,scala,easy,0,29.11,2886,9,1,2,1,1,Class Requirements
3406,scala,hard,0,20.44,2186,0,2,2,1,0,"Implement an Elasticsearch configuration manager in Scala that handles index configurations, including page sizes and mappings. The manager must:"
3407,scala,hard,0,18.68,2030,0,1,2,1,1,Resource Model Generator Problem
3408,scala,hard,0,28.21,2345,4,2,2,1,1,Requirements
3409,scala,hard,0,39.21,3548,7,2,5,1,1,Class Requirements
3410,scala,easy,1,37.8,4034,5,6,2,1,1,Enhanced Validation Utility
3411,scala,hard,1,39.69,2632,9,4,3,1,1,Problem Description
3412,scala,hard,0,33.05,3452,12,2,2,1,1,User Authentication System Implementation
3413,scala,hard,0,28.87,2741,7,1,2,1,1,UI Component Testing System
3414,scala,hard,1,41.55,3150,7,3,10,1,1,Class Requirements
3415,scala,hard,1,33.3,4223,11,2,2,1,1,Date and Time Utility Class Implementation
3416,scala,hard,0,33.16,3515,7,2,2,1,1,Image Cropping and Scaling Problem
3417,scala,hard,1,23.11,2886,0,2,2,1,1,Kevin Bacon Number Analyzer
3418,scala,hard,1,34.89,2754,10,1,6,1,1,Android Package Manager Implementation
3419,scala,hard,1,20.48,1906,9,0,0,1,1,CSS Style Search System
3420,scala,hard,1,40.04,2845,9,6,3,1,1,Activity Simulator Implementation
3421,scala,easy,0,33.08,3468,8,2,2,1,1,Image Strip Processing Problem
3422,scala,hard,0,37.3,3832,9,2,4,1,1,Class Requirements
3423,scala,hard,0,31.5,3418,5,2,2,1,1,Orbital Mechanics Simulation in Scala
3424,scala,medium,1,40.8,4384,5,3,7,1,1,Class Requirements
3425,scala,hard,0,12.78,2690,0,0,0,1,1,Identifier Length Analyzer
3426,scala,hard,0,33.3,3614,7,2,2,1,1,Projectile Physics Simulator
3427,scala,easy,1,37.3,3917,8,2,4,1,1,Class Requirements
3428,scala,medium,1,29.68,3230,7,1,2,1,1,Class Requirements
3429,scala,hard,0,10.23,2055,0,0,0,1,0,HTTP Request Analyzer Problem
3430,scala,hard,0,20.09,2875,0,1,2,1,1,Implement a flexible data processing system in Scala that handles different types of objects (students and movies) using functional programming interfaces. The system must include three components:
3431,scala,hard,0,28.38,2447,11,1,2,1,1,Git Blame Analysis Tool
3432,scala,hard,0,35.15,2911,6,3,2,1,1,File Operation Exception Handling System
3433,scala,easy,1,29.53,3137,12,1,2,1,1,Enhanced Resource Manager Implementation in Scala
3434,scala,hard,0,9.95,992,0,0,1,1,1,"Given a string `numberStr` representing a non-negative integer (which can be very large) and an integer `targetSum`, calculate the minimal non-negative integer (returned as a string) that needs to be added to `numberStr` such that the sum of the digits of the resulting number is less than or equal to `targetSum`."
3435,scala,hard,0,33.54,3144,6,3,1,1,1,Class Requirements
3436,scala,hard,0,36.77,3281,6,2,4,1,1,Class Requirements
3437,scala,hard,0,38.3,4058,11,3,3,1,1,MIDI Device Analyzer Problem
3438,scala,hard,1,29.0,2821,4,2,2,1,1,Class Requirements
3439,scala,hard,0,28.7,2640,8,1,2,1,1,Class Requirements
3440,scala,hard,1,29.66,3213,0,5,2,1,1,Bit Manipulation Analyzer
3441,scala,medium,1,12.02,2230,0,0,0,1,1,Location Data Analyzer
3442,scala,easy,1,27.46,2197,5,2,1,1,1,Requirements
3443,scala,easy,1,20.96,1475,0,1,4,1,1,Maximum Subarray Problem
3444,scala,hard,0,21.3,3605,0,1,2,1,1,Grammar Analysis Problem
3445,scala,hard,1,29.08,2869,10,1,2,1,1,SMS Processing System
3446,scala,hard,0,21.54,2546,6,0,0,1,1,Class Requirements
3447,scala,hard,0,29.88,3349,7,1,2,1,1,Class Requirements
3448,scala,hard,1,30.48,2808,5,2,2,1,1,Class Requirements
3449,scala,medium,1,34.73,2659,6,3,2,1,1,Class Requirements
3450,scala,hard,1,29.23,2661,8,1,3,1,0,Repository Phase Management System
3451,scala,medium,1,35.98,3409,10,3,2,1,1,Game State Management System
3452,scala,easy,1,34.19,2935,12,2,3,1,1,Column Validator Implementation
3453,scala,hard,0,19.35,2429,0,1,2,1,1,"Implement a data model for an enhanced Excel file processor in Scala. The model should maintain the structure of an Excel file including multiple sheets, their configurations, and data rows. The implementation must include:"
3454,scala,medium,1,33.4,3058,8,1,4,1,1,Advanced File Utilities Problem
3455,scala,hard,1,38.3,3721,6,3,3,1,1,Class Requirements
3456,scala,hard,0,29.99,2212,4,2,3,1,1,Requirements
3457,scala,hard,0,33.79,2995,5,1,9,1,1,Class Requirements
3458,scala,medium,1,30.5,1920,7,2,2,1,1,Player Level Calculator Problem
3459,scala,easy,1,31.14,2605,6,3,1,1,0,Class Requirements
3460,scala,hard,0,24.21,2048,6,1,1,1,0,Class Requirements
3461,scala,medium,1,26.84,2723,0,2,4,1,1,3D Boundary Visualization System
3462,scala,hard,0,20.47,1903,8,0,0,1,1,Activity Manager Configuration Problem
3463,scala,hard,1,32.9,2458,5,3,2,1,1,Class Requirements
3464,scala,medium,1,30.43,2776,5,2,2,1,1,Class Requirements
3465,scala,hard,1,41.89,3357,6,3,9,1,1,Class Requirements
3466,scala,hard,1,26.44,2185,4,2,2,1,0,Class Requirements
3467,scala,hard,0,32.88,3349,7,2,2,1,1,Advanced Process Executor Implementation
3468,scala,hard,0,16.12,1392,0,1,2,1,0,"Find the longest palindromic substring in a given string. A palindrome is a string that reads the same backward as forward (e.g., ""madam"" or ""racecar"")."
3469,scala,hard,0,33.4,3357,5,2,3,1,1,Class Requirements
3470,scala,medium,1,14.3,2702,0,1,0,1,0,"Create a Scala class that handles various types of exceptions and generates standardized error responses. The system should categorize exceptions into different types (client errors, system errors, unknown errors) and provide appropriate error codes, messages, and diagnostic information."
3471,scala,medium,1,37.27,2385,7,2,5,1,1,Frequency-Based Array Sorting
3472,scala,hard,0,30.66,2917,5,2,2,1,1,Class Requirements
3473,scala,medium,0,23.39,3054,0,2,2,1,1,Order Processing System Implementation in Scala
3474,scala,easy,1,32.17,2925,7,2,2,1,1,Balanced Bracket Checker
3475,scala,hard,0,27.88,3046,0,4,2,1,0,Barcode Check-In System
3476,scala,hard,1,30.11,2587,8,2,2,1,0,Header Processor Implementation
3477,scala,hard,0,29.01,2825,7,1,2,1,1,Class Requirements
3478,scala,hard,0,39.3,3873,8,4,2,1,1,Profile Update Manager
3479,scala,hard,1,24.53,2839,3,1,2,1,1,Constraints
3480,scala,hard,1,38.52,3131,11,5,2,1,1,Exam Practice Management System
3481,scala,hard,0,20.27,1780,7,0,0,1,1,Enhanced Sound Volume Management System
3482,scala,hard,0,35.47,3103,7,1,6,1,1,Enhanced Stream Content Reader Utility
3483,scala,easy,1,18.77,2383,0,2,1,1,0,Create a utility class `PalindromeChecker` that determines whether various inputs are palindromes. A palindrome reads the same backward as forward. Support these input types:
3484,scala,hard,0,29.5,2222,1,2,5,1,1,Class Requirements
3485,scala,hard,1,12.12,2289,0,0,0,1,1,Security System Simulator
3486,scala,hard,0,26.66,2617,3,3,1,1,0,Requirements
3487,scala,medium,1,38.44,3085,7,2,5,1,1,View Holder Simulation Problem
3488,scala,hard,0,28.3,4075,0,2,4,1,1,Tree Data Analysis
3489,scala,medium,0,29.19,2932,0,2,5,1,1,Graph Analyzer Problem
3490,scala,easy,1,21.33,2117,3,1,1,1,1,Method Specifications
3491,scala,easy,1,25.63,2299,5,2,0,1,1,Class Requirements
3492,scala,hard,1,27.81,2105,9,1,2,1,1,Trace Sorting Problem
3493,scala,easy,1,31.54,3444,5,2,2,1,1,Problem Description
3494,scala,medium,1,32.96,3396,6,2,2,1,1,Class Requirements
3495,scala,medium,1,28.79,2696,6,1,2,1,1,Class Requirements
3496,scala,hard,1,18.38,1550,4,1,0,1,0,Geocoding Data Analysis Problem
3497,scala,hard,1,19.26,2376,0,1,2,1,1,"Implement a navigation system for a mobile application that manages fragment navigation, handles back button presses, and provides available navigation items. The system must include a `NavigationManager` class with specific fields and methods:"
3498,scala,hard,1,20.36,1118,4,1,1,1,1,Requirements:
3499,scala,hard,0,19.51,3123,0,2,0,1,1,HTTP Request Simulator Implementation
3500,scala,easy,0,28.49,2512,9,1,2,1,1,Menu System Implementation
3501,scala,hard,1,36.28,2990,7,5,1,1,1,File Upload Handler Implementation
3502,scala,easy,1,28.0,2220,8,1,2,1,1,Battle Status Management System
3503,scala,medium,1,29.78,3287,0,2,7,1,1,URL Parameter Parser Problem
3504,scala,hard,0,38.65,3210,7,2,5,1,1,Class Requirements
3505,scala,hard,1,25.5,1919,9,1,1,1,1,Weapon Modifier Analysis System
3506,scala,hard,1,25.85,2132,8,1,1,1,1,Tree Structure Analysis Problem
3507,scala,easy,1,18.84,1527,2,1,1,1,1,Requirements
3508,scala,medium,1,35.37,3042,8,3,2,1,1,Class Requirements
3509,scala,hard,0,36.97,3401,7,2,4,1,1,XML Structure Analyzer
3510,scala,hard,1,19.6,2582,0,1,2,1,1,Work Schedule Analysis Problem
3511,scala,hard,0,28.65,2609,7,1,2,1,1,User Management System with Blocking Functionality
3512,scala,hard,0,31.91,3064,9,1,4,1,0,Authentication System Implementation
3513,scala,medium,1,30.3,4398,0,2,5,1,1,Graph Clique Analyzer
3514,scala,easy,1,18.18,1730,0,1,2,1,1,Create a utility object `LocationUtils` that processes geographic coordinates and calculates distances between locations using the Haversine formula. The implementation must include:
3515,scala,easy,0,36.3,3999,7,1,5,1,1,Class Requirements
3516,scala,hard,1,37.77,2685,11,5,2,1,1,Message Room Management System
3517,scala,hard,0,34.54,3446,5,3,2,1,1,Class Requirements
3518,scala,hard,0,25.52,2233,8,2,0,1,0,Baby Sitting Service Navigation System
3519,scala,hard,0,28.83,2716,10,1,2,1,1,Order Response Status Management
3520,swift,easy,0,15.93,1578,0,1,2,1,1,**Problem: Reorder Linked List by Odd and Even Positions**
3521,swift,hard,0,13.95,1349,0,1,2,0,1,**Word Frequency Counter (Swift Version)**
3522,swift,medium,1,14.37,1363,0,1,3,0,1,**Problem: Reverse Equation**
3523,scala,hard,0,28.57,2560,7,1,2,1,1,Class Requirements
3524,swift,hard,1,10.04,924,0,1,1,0,1,**Problem: Counting Primes and Pseudoprimes**
3525,swift,easy,1,15.4,1498,0,1,2,1,1,**Programming Problem: Check for Four Consecutive Numbers in a Matrix**
3526,scala,hard,0,35.3,3958,7,2,3,1,1,Enhanced Message Relay Server Implementation (Scala)
3527,swift,medium,1,25.37,2442,0,1,5,1,1,**Problem: Generate Missing Links Dataset**
3528,swift,hard,0,23.65,1770,0,2,4,1,1,**Swift Function: Generate Introduction Message**
3529,swift,hard,1,16.86,1056,0,2,2,1,1,**Problem: Find the Minimum in a Rotated Sorted Array**
3530,swift,hard,0,9.28,1486,0,0,0,1,0,**Swift Programming Problem: Graph Node Management**
3531,swift,hard,0,23.36,2436,0,1,4,1,1,**Problem: Merge LHE Event Files in Swift**
3532,swift,easy,1,16.43,1396,0,1,2,1,1,**Minimum Window Substring**
3533,swift,hard,1,23.3,2402,0,1,4,1,1,**Swift Programming Problem: Traffic Analysis**
3534,swift,hard,0,24.64,2903,3,1,2,1,1,Requirements:
3535,swift,hard,0,23.78,2089,3,1,3,1,0,Function Specifications:
3536,swift,hard,1,18.51,1328,0,2,2,1,1,**Problem: Alien Dictionary**
3537,swift,hard,0,17.72,1453,0,1,2,1,1,**Problem: Find All Root-to-Leaf Paths with Target Sum**
3538,swift,hard,0,12.46,1418,0,1,2,0,1,**Problem: Calculate Dihedral Angle Between Four Points in 3D Space (Swift Version)**
3539,swift,hard,1,16.0,1561,0,1,2,1,0,**Problem: Boolean Expression Evaluator**
3540,swift,hard,0,21.73,2656,0,1,3,1,1,**Problem: Value Iteration on a Grid**
3541,swift,hard,1,21.41,2106,0,2,2,1,1,**Swift Regular Expression Operations**
3542,swift,hard,1,17.82,1995,0,1,2,1,1,**Programming Problem: Rectangle Resizing in Swift**
3543,swift,hard,0,15.73,1458,0,1,2,1,1,**Problem: Calculate Distance Between Two Geographic Coordinates in Swift**
3544,swift,easy,0,18.82,2109,0,1,2,1,1,**Programming Problem: Gradient Descent for Linear Regression (Swift Version)**
3545,swift,hard,1,21.19,2331,0,1,4,0,1,**Problem: Copyright Text Replacement in Swift**
3546,swift,hard,0,22.66,2614,0,2,2,1,1,**Swift Programming Problem: Text Proofreader**
3547,swift,hard,0,16.41,2284,0,1,2,1,0,**Problem: Implementing a 2D Discrete Fourier Transform in Swift**
3548,swift,hard,0,14.22,1033,0,1,2,1,1,**Problem: Evaluate a Digital Logic Circuit (Swift Version)**
3549,swift,hard,0,17.2,2338,0,1,2,0,1,**Pendulum Magnet Simulation in Swift**
3550,swift,hard,0,22.16,1715,0,1,4,1,1,**Problem: Boolean Operations in Swift**
3551,swift,medium,1,17.07,2264,0,1,2,0,1,**Problem: Calculate Class Statistics**
3552,swift,hard,0,18.36,2077,0,1,3,0,1,**Problem: Android Manifest Security Analyzer in Swift**
3553,swift,hard,0,19.07,2264,0,1,2,1,1,**Programming Problem: Object Selection for Destination Reachability (Swift Version)**
3554,swift,medium,1,15.11,1083,0,1,2,1,1,**Swift Programming Problem: Web Scraper Error Handling**
3555,swift,hard,0,17.21,1745,4,0,0,1,1,Problem Description
3556,swift,hard,0,14.83,1155,0,1,2,1,1,**Problem Description:**
3557,swift,hard,1,27.5,2817,5,1,2,1,1,Requirements:
3558,swift,hard,1,16.91,1864,0,1,2,1,0,**Problem: Number Sequence Analyzer**
3559,swift,hard,0,20.1,1199,4,1,1,1,1,Function Specification:
3560,swift,hard,0,13.73,976,0,1,2,1,1,**Programming Problem: Check Number Condition**
3561,swift,hard,0,13.68,1187,0,1,2,0,1,**Parametric Point Calculation (Swift Version)**
3562,swift,hard,0,15.62,2595,0,1,0,1,1,**Problem: Validate Biological Pathways**
3563,swift,medium,1,15.33,1457,0,1,3,0,1,**Problem: Find the Missing Term in an Arithmetic Progression**
3564,swift,hard,0,20.79,2093,0,1,4,1,1,**Problem: Question Bank Management System**
3565,swift,medium,1,21.05,2013,0,1,4,1,1,**Problem: Naive Bayes Spam Classifier in Swift**
